7_z,8_z,9_z,10_z,11_z,176_z,timestamp,7_z,7_vx,8_z,8_vx,9_z,9_vx,10_z,10_vx,11_z,11_vx,176_z,176_vx
1.279651869071862,,1.3724517143087889,,,,,,0.0,,,,0.25,,,,,,
1.279651869071862,,1.3716062907540991,,,,,,0.0,,,,0.25,,,,,,
1.279651869071862,,1.3723189356160526,,,,,,0.0,,,,0.0,,,,,,
1.279651869071862,,1.3716062907540991,,,,,,0.0,,,,0.0,,,,,,
1.28037474444064,,1.3716062907540991,,,,,,0.25,,,,0.0,,,,,,
1.281829926032735,,1.3716062907540991,,,,,,0.25,,,,0.0,,,,,,
1.281829926032735,,1.3716062907540991,,,,,,0.0,,,,0.0,,,,,,
1.279651869071862,,1.3727739172588995,,,,,,0.0,,,,0.0,,,,,,
1.279651869071862,,1.371946476811621,,,,,,0.0,,,,0.25,,,,,,
1.279651869071862,,1.372614418073861,,,,,,0.0,,,,0.0,,,,,,
1.279651869071862,,1.371946476811621,,,,,,0.0,,,,0.0,,,,,,
1.278146618960991,,1.371946476811621,,,,,,0.25,,,,0.0,,,,,,
1.278146618960991,,1.372614418073861,,,,,,0.0,,,,0.0,,,,,,
1.278146618960991,,1.372614418073861,,,,,,0.0,,,,0.0,,,,,,
1.278146618960991,,1.372614418073861,,,,,,0.0,,,,0.0,,,,,,
1.2775339811345452,,1.372614418073861,,,,,,0.5,,,,0.0,,,,,,
1.2775339811345452,,1.372614418073861,,,,,,0.0,,,,0.0,,,,,,
1.2775339811345452,,1.372614418073861,,,,,,0.0,,,,0.0,,,,,,
1.279651869071862,,1.3672454715138669,,,,,,0.25,,,,0.0,,,,,,
1.279651869071862,,1.3716062907540991,,,,,,0.0,,,,0.25,,,,,,
1.279651869071862,,1.3668950072273776,,,,,,0.0,,,,0.0,,,,,,
1.278146618960991,,1.367730109649075,,,,,,0.25,,,,0.25,,,,,,
1.278146618960991,,1.367730109649075,,,,,,0.0,,,,0.0,,,,,,
1.278146618960991,,1.367730109649075,,,,,,0.0,,,,0.0,,,,,,
1.2784334229903542,,1.3668950072273776,,,,,,0.5,,,,0.25,,,,,,
1.2784334229903542,,1.3668950072273776,,,,,,0.0,,,,0.0,,,,,,
1.2784334229903542,,1.3668950072273776,,,,,,0.0,,,,0.0,,,,,,
1.2784334229903542,,1.3668950072273776,,,,,,0.0,,,,0.0,,,,,,
1.2784334229903542,,1.367943376175239,,,,,,0.0,,,,0.25,,,,,,
1.276361035786733,,1.3672454715138669,,,,,,0.25,,,,0.0,,,,,,
1.277089192625691,,1.3672454715138669,,,,,,0.25,,,,0.0,,,,,,
1.276361035786733,,1.3672454715138669,,,,,,0.25,,,,0.0,,,,,,
1.2791679589707097,,1.3672454715138669,,,,,,0.5,,,,0.0,,,,,,
1.2791679589707097,,1.3672454715138669,,,,,,0.0,,,,0.0,,,,,,
1.276361035786733,,1.3664678169981863,,,,,,0.5,,,,0.0,,,,,,
1.2748597479522132,,1.3672454715138669,,,,,,0.25,,,,0.0,,,,,,
1.2748597479522132,,1.3672454715138669,,,,,,0.0,,,,0.0,,,,,,
1.2748597479522132,,1.367943376175239,,,,,,0.0,,,,0.0,,,,,,
1.2748597479522132,,1.367943376175239,1.5112866085038872,,,,,0.0,,,,0.0,,,,,,
1.2748597479522132,,1.3680640924995104,1.4992686350995512,,,,,0.0,,,,0.25,,3.0,,,,
1.2748597479522132,,1.3672454715138669,1.4494808917344992,,,,,0.0,,,,0.25,,3.5,,,,
1.2748597479522132,,1.3672454715138669,1.4494808917344992,,,,,0.0,,,,0.0,,0.0,,,,
1.2748597479522132,,1.3672454715138669,1.4494808917344992,,,,,0.0,,,,0.0,,0.0,,,,
1.2748597479522132,,1.3668950072273776,1.4535748725253326,,,,,0.0,,,,0.25,,0.25,,,,
1.2748597479522132,,1.3668950072273776,1.4535748725253326,,,,,0.0,,,,0.0,,0.0,,,,
1.2748597479522132,,1.3668950072273776,1.4535748725253326,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.3668950072273776,1.4494808917344992,,,,,0.25,,,,0.0,,0.25,,,,
1.276361035786733,,1.3664678169981863,1.454675050882309,,,,,0.0,,,,0.25,,0.25,,,,
1.276361035786733,,1.3680640924995104,1.454675050882309,,,,,0.0,,,,0.25,,0.0,,,,
1.276361035786733,,1.3680640924995104,1.454675050882309,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.3672454715138669,1.4364902532887958,,,,,0.0,,,,0.25,,0.75,,,,
1.276361035786733,,1.3672454715138669,1.4495889138432894,,,,,0.0,,,,0.0,,0.5,,,,
1.276361035786733,,1.3672454715138669,1.4445095669885863,,,,,0.0,,,,0.0,,0.25,,,,
1.276361035786733,,1.371946476811621,1.4445095669885863,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.371946476811621,1.448562043518442,,,,,0.0,,,,0.0,,0.25,,,,
1.2784334229903542,,1.371946476811621,1.4536140390287533,,,,,0.25,,,,0.0,,0.25,,,,
1.2784334229903542,,1.371946476811621,1.4495889138432894,,,,,0.0,,,,0.0,,0.25,,,,
1.2768785809036756,,1.369542202890462,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2748597479522132,,1.3699893605940188,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.276361035786733,,1.3661109291843003,1.4494808917344992,,,,,0.25,,,,0.0,,0.0,,,,
1.2748597479522132,,1.365272241149031,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2748597479522132,,1.365272241149031,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2748597479522132,,1.365272241149031,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.273306144541668,,1.365272241149031,1.4507862878918634,,,,,0.25,,,,0.0,,0.25,,,,
1.2748597479522132,,1.365272241149031,1.4495889138432894,,,,,0.25,,,,0.0,,0.25,,,,
1.276361035786733,,1.367231276649972,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.276361035786733,,1.367231276649972,1.454675050882309,,,,,0.0,,,,0.0,,0.25,,,,
1.276361035786733,,1.367231276649972,1.4495889138432894,,,,,0.0,,,,0.0,,0.25,,,,
1.276361035786733,,1.367231276649972,1.454675050882309,,,,,0.0,,,,0.0,,0.25,,,,
1.276361035786733,,1.367231276649972,1.454675050882309,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.367231276649972,1.4495889138432894,,,,,0.0,,,,0.0,,0.25,,,,
1.276361035786733,,1.367231276649972,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.3648717692879635,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.276361035786733,,1.3677100356932776,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.276361035786733,,1.3674506966183473,1.4495889138432894,,,,,0.0,,,,0.5,,0.0,,,,
1.276361035786733,,1.3674506966183473,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.3674506966183473,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.3674506966183473,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2748597479522132,,1.3674506966183473,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2748597479522132,,1.3674506966183473,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.3674506966183473,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2748597479522132,,1.369542202890462,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2748597479522132,,1.369542202890462,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2748597479522132,,1.369542202890462,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.369542202890462,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.276361035786733,,1.369542202890462,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.365272241149031,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.365272241149031,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.365272241149031,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.366761050994997,1.4507862878918634,,,,,0.0,,,,0.25,,0.25,,,,
1.276361035786733,,1.3664260899840657,1.4507862878918634,,,,,0.0,,,,0.25,,0.0,,,,
1.276361035786733,,1.3727739172588995,1.4500405291242844,,,,,0.0,,,,0.5,,0.0,,,,
1.277089192625691,,1.369542202890462,1.4507862878918634,,,,,0.25,,,,0.0,,0.0,,,,
1.276361035786733,,1.369542202890462,1.4507862878918634,,,,,0.25,,,,0.0,,0.0,,,,
1.2748597479522132,,1.369542202890462,1.4507862878918634,,,,,0.25,,,,0.0,,0.0,,,,
1.2748597479522132,,1.369542202890462,1.448400160086021,,,,,0.0,,,,0.0,,0.0,,,,
1.2791679589707097,,1.365150095787265,1.4495889138432894,,,,,0.25,,,,0.0,,0.25,,,,
1.276361035786733,,1.369542202890462,1.4495889138432894,,,,,0.5,,,,0.0,,0.0,,,,
1.276361035786733,,1.369542202890462,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.369542202890462,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.369542202890462,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.3711054248364951,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.3711054248364951,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.3711054248364951,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2748597479522132,,1.3635153027701803,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2748597479522132,,1.36135698427916,1.4487824052652432,,,,,0.0,,,,0.25,,0.0,,,,
1.273306144541668,,1.36135698427916,1.4487824052652432,,,,,0.25,,,,0.0,,0.0,,,,
1.273306144541668,,1.36135698427916,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2733605850617118,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.276361035786733,,1.36135698427916,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2748597479522132,,1.36135698427916,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2748597479522132,,1.3622005152193228,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2768785809036756,,1.36135698427916,1.4487824052652432,,,,,0.25,,,,0.0,,0.0,,,,
1.2748597479522132,,1.3635153027701803,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2768785809036756,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.5,,0.0,,,,
1.276361035786733,,1.3633405602871558,1.4495889138432894,,,,,0.5,,,,0.0,,0.0,,,,
1.2773489958693016,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2773489958693016,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2773489958693016,,1.365612477164602,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2748597479522132,,1.3625553428113053,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2748597479522132,,1.365612477164602,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2748597479522132,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.271909287439757,,1.3660797687419666,1.4495889138432894,,,,,0.5,,,,0.25,,0.0,,,,
1.2748597479522132,,1.3660797687419666,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.276361035786733,,1.3660797687419666,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.276361035786733,,1.3660797687419666,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276837465476793,,1.3660797687419666,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2753340938256197,,1.3660797687419666,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2753340938256197,,1.3660797687419666,1.4494808917344992,,,,,0.0,,,,0.0,,0.0,,,,
1.276837465476793,,1.3660797687419666,1.4494808917344992,,,,,0.25,,,,0.0,,0.0,,,,
1.276837465476793,,1.3660797687419666,1.4494808917344992,,,,,0.0,,,,0.0,,0.0,,,,
1.278997543348461,,1.3660797687419666,1.4494808917344992,,,,,0.0,,,,0.0,,0.0,,,,
1.276361035786733,,1.3668752245735265,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3660797687419666,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.271909287439757,,1.3660797687419666,1.4495889138432894,,,,,0.5,,,,0.0,,0.0,,,,
1.2733605850617118,,1.3672454715138669,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.276361035786733,,1.3672454715138669,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.278997543348461,,1.3576193566127746,1.4495889138432894,,,,,0.25,,,,0.5,,0.0,,,,
1.2774263447170002,,1.3672454715138669,1.4495889138432894,,,,,0.25,,,,0.5,,0.0,,,,
1.2774263447170002,,1.3643856117812403,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,8.226837226952282,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2748597479522132,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2748597479522132,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2748597479522132,,1.3660797687419666,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2748597479522132,,1.3672454715138669,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3643856117812403,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2758010865998153,,1.3672454715138669,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2758010865998153,,1.3672454715138669,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.278997543348461,,1.3672454715138669,1.4495889138432894,,,,,0.5,,,,0.0,,0.0,,,,
1.2774263447170002,,1.365272241149031,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.278997543348461,,1.3672454715138669,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2774263447170002,,1.365272241149031,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3643856117812403,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2760132028498246,,1.3643856117812403,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3672454715138669,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3643856117812403,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3672454715138669,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3605185993939992,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.274495956638095,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.278997543348461,,1.3605185993939992,1.4495889138432894,,,,,0.5,,,,0.25,,0.0,,,,
1.278997543348461,,1.3605185993939992,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2793997640251726,,1.3605185993939992,1.4495889138432894,,,,,0.5,,,,0.0,,0.0,,,,
1.2793997640251726,,1.3672454715138669,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3605185993939992,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3611442643706413,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3605185993939992,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.274495956638095,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2760132028498246,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.274495956638095,,1.3672454715138669,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.274495956638095,,1.3687320029770815,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3640487807377857,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3663974464794924,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2753340938256197,,1.3633405602871558,1.450641092804047,,,,,0.0,,,,0.0,,0.5,,,,
1.2753340938256197,,1.3633405602871558,1.450641092804047,,,,,0.0,,,,0.0,,0.0,,,,
1.278997543348461,,1.36135698427916,1.4495889138432894,,,,,0.25,,,,0.25,,0.5,,,,
1.278997543348461,,1.36135698427916,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4455267668823115,,,,,0.25,,,,0.25,,0.25,,,,
1.2774263447170002,,1.3633405602871558,1.4455267668823115,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.450641092804047,,,,,0.0,,,,0.0,,0.25,,,,
1.2774263447170002,,1.3633405602871558,1.450641092804047,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.450641092804047,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4442666613315658,,,,,0.0,,,,0.0,,0.5,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.358680617504084,1.4495889138432894,,,,,0.0,,,,0.5,,0.0,,,,
1.274495956638095,,1.3672454715138669,1.4495889138432894,,,,,0.25,,,,0.5,,0.0,,,,
1.2774263447170002,,1.367943376175239,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.365652988728759,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.365652988728759,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.365652988728759,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3672454715138669,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3672454715138669,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.278997543348461,,1.3672454715138669,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2760132028498246,,1.3672454715138669,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2777289736378563,,1.3672454715138669,1.4495889138432894,,,,,0.5,,,,0.0,,0.0,,,,
1.2760132028498246,,1.3661198912593302,1.4495889138432894,,,,,0.5,,,,0.5,,0.0,,,,
1.2760132028498246,,1.3668752245735265,1.4495889138432894,,,,,0.0,,,,0.75,,0.0,,,,
1.278997543348461,,1.3661198912593302,1.4495889138432894,,,,,0.25,,,,0.75,,0.0,,,,
1.278997543348461,,1.3660797687419666,1.4495889138432894,,,,,0.0,,,,0.75,,0.0,,,,
1.2774263447170002,,1.3660797687419666,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3643856117812403,1.4495889138432894,,,,,0.0,,,,0.5,,0.0,,,,
1.274495956638095,,1.3643856117812403,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.274495956638095,,1.3649982430840473,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3649982430840473,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3581671977115406,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.274495956638095,,1.3576193566127746,1.448400160086021,,,,,0.25,,,,0.0,,0.25,,,,
1.2760132028498246,,1.3576193566127746,1.448400160086021,,,,,0.25,,,,0.0,,0.0,,,,
1.278997543348461,,1.3633405602871558,1.448400160086021,,,,,0.25,,,,0.5,,0.0,,,,
1.2760132028498246,,1.3633405602871558,1.448400160086021,,,,,0.25,,,,0.0,,0.0,,,,
1.274495956638095,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.25,,,,
1.2760132028498246,,1.3660797687419666,1.4494808917344992,,,,,0.25,,,,0.25,,0.0,,,,
1.278997543348461,,1.3664678169981863,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2782185934120938,,1.3660797687419666,1.4495889138432894,,,,,0.25,,,,0.25,,0.0,,,,
1.2760132028498246,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.278997543348461,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.278997543348461,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2760132028498246,,1.3633405602871558,1.4494808917344992,,,,,0.25,,,,0.0,,0.0,,,,
1.278997543348461,,1.3633405602871558,1.4494808917344992,,,,,0.25,,,,0.0,,0.0,,,,
1.274495956638095,,1.3640487807377857,1.4494808917344992,,,,,0.5,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4494808917344992,,,,,0.25,,,,0.0,,0.0,,,,
1.2753340938256197,,1.3633405602871558,1.4494808917344992,,,,,0.0,,,,0.0,,0.0,,,,
1.2760132028498246,,1.3640487807377857,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.276837465476793,,1.3640487807377857,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.276837465476793,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2761079345841333,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3672454715138669,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2774263447170002,,1.3660797687419666,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2774263447170002,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.25,,0.0,,,,
1.2777289736378563,,1.3672454715138669,1.4495889138432894,,,,,0.5,,,,0.0,,0.0,,,,
1.2761079345841333,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.278997543348461,,1.367943376175239,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2760132028498246,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.274495956638095,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2760132028498246,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2797374449892729,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2760132028498246,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2760132028498246,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.2760132028498246,,1.3633405602871558,1.4495889138432894,,,,,0.0,,,,0.0,,0.0,,,,
1.274495956638095,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.275517409220079,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.274495956638095,,1.3633405602871558,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.2760132028498246,,1.3640487807377857,1.4495889138432894,,,,,0.25,,,,0.0,,0.0,,,,
1.274495956638095,,1.3640487807377857,1.4496309995307413,,,,,0.25,,,,0.0,,0.25,,,,
1.2774263447170002,,1.3660797687419666,1.4495889138432894,,,,,0.25,,,,0.25,,0.25,,,,
